"rk","player","min","gca","sca","cmp_percent","won_percent","succ_percent","carries","int","tkl","season","age","nation","team","comp","mp","min_2","x90s","starts","subs","un_sub","gls","ast","g_a","g_pk","pk","p_katt","p_km","cmp","att","cmp_percent_2","kp","x3_jan","ppa","crs_pa","prg_p","tot_dist","prg_dist","cmp_2","att_2","cmp_percent_3","cmp_3","att_3","cmp_percent_4","cmp_4","att_4","cmp_percent_5","sca_2","pass_live","pass_dead","to","sh","fld","def","gca_2","pass_live_2","pass_dead_2","to_2","sh_2","fld_2","def_2","carries_2","tot_dist_2","prg_dist_2","prg_c","x3_jan_2","cpa","mis","dis","rec","prg_r","att_5","succ","succ_percent_2","tkld","tkld_percent","tkl_2","tkl_w","def_3rd","mid_3rd","att_3rd","tkl_3","att_6","tkl_percent","lost","blocks","sh_3","pass","int_2","tkl_int","clr","err","won","lost_2","won_percent_2","pos"
"2299","Jayden Bogle",2900,"11","65","78.3","44.4","56.8","1136","37","65","2019-2020","19","eng ENG","Derby County","eng Championship","37","2,900","32.2","33","4","2","1","5","6","1","0","0","0","1300","1661","78.3","23","71","35","19","90","21802","6805","676","754","89.7","508","634","80.1","106","219","48.4","65","48","2","8","3","4","0","11","11","0","0","0","0","0","1136","7261","4062","106","67","25","67","51","1182","177","111","63","56.8","48","43.2","65","43","46","14","5","30","54","55.6","24","26","11","15","37","102","62","2","28","35","44.4","DF"
"2300","Jaden Brown",1025,"0","12","77.3","30","62.5","274","2","22","2019-2020","20","eng ENG","Huddersfield","eng Championship","15","1,025","11.4","12","3","9","0","0","0","0","0","0","0","429","555","77.3","3","27","1","1","43","6678","2725","239","262","91.2","147","191","77","31","72","43.1","12","11","0","0","0","1","0","0","0","0","0","0","0","0","274","1594","849","19","11","4","19","10","359","28","16","10","62.5","6","37.5","22","17","14","5","3","13","16","81.3","3","15","6","9","2","24","26","0","6","14","30","DF"
"2301","Ollie Watkins",4128,"15","164","73.1","39.8","61.9","866","14","28","2019-2020","23","eng ENG","Brentford","eng Championship","46","4,128","45.9","46","0","0","25","2","27","25","0","1","1","872","1193","73.1","69","58","39","3","121","11010","2111","555","704","78.8","214","289","74","31","56","55.4","164","115","1","15","21","10","2","15","8","0","1","5","1","0","866","4803","2280","97","57","56","115","57","1278","401","63","39","61.9","24","38.1","28","16","5","12","11","8","35","22.9","27","33","4","29","14","42","18","0","99","150","39.8","FW"
"2302","Lee Peltier",2158,"2","22","62.7","75.6","66.7","338","30","35","2019-2020","32","eng ENG","2 Teams","eng Championship","25","2,158","24","24","1","1","0","0","0","0","0","0","0","525","837","62.7","6","59","6","2","55","10338","5188","197","256","77","232","353","65.7","87","193","45.1","22","14","8","0","0","0","0","2","1","1","0","0","0","0","338","1461","525","9","14","1","4","6","322","22","6","4","66.7","2","33.3","35","23","21","13","1","11","17","64.7","6","22","14","8","30","65","84","1","65","21","75.6","DF,MF"
"2303","Joe Bryan",3412,"12","89","75.5","57.2","68","1149","49","117","2019-2020","25","eng ENG","Fulham","eng Championship","43","3,412","37.9","39","4","1","1","7","8","1","0","0","0","1873","2480","75.5","49","184","36","18","218","31319","12233","917","1045","87.8","760","976","77.9","159","339","46.9","89","64","14","2","4","3","2","12","9","0","1","1","1","0","1149","6728","3660","99","61","14","36","32","1631","120","50","34","68","16","32","117","77","70","40","7","52","83","62.7","31","32","6","26","49","166","116","1","79","59","57.2","DF"
"2304","Jazz Richards",946,"1","10","64.4","61.8","88.9","245","16","15","2019-2020","28","wls WAL","Cardiff City","eng Championship","11","946","10.5","10","1","2","0","0","0","0","0","0","0","281","436","64.4","2","21","7","3","28","5033","2324","126","156","80.8","113","160","70.6","32","102","31.4","10","8","2","0","0","0","0","1","1","0","0","0","0","0","245","1107","520","11","9","1","7","4","235","21","9","8","88.9","1","11.1","15","11","10","4","1","6","15","40","9","6","5","1","16","31","28","0","21","13","61.8","DF"
"2305","Charlie Adam",782,"3","38","64.3","50","81.8","354","11","15","2019-2020","33","sct SCO","Reading","eng Championship","21","782","8.7","8","13","12","2","1","3","1","1","1","0","368","572","64.3","15","54","9","3","74","9067","2940","101","115","87.8","155","218","71.1","109","214","50.9","38","20","11","4","2","1","0","3","2","1","0","0","0","0","354","1878","979","14","23","1","18","9","397","22","22","18","81.8","4","18.2","15","12","9","4","2","6","15","40","9","5","2","3","11","26","13","0","14","14","50","MF"
"2306","Sam Surridge",783,"1","19","58.2","40","50","143","1","2","2019-2020","21","eng ENG","Swansea City","eng Championship","20","783","8.7","7","13","3","4","0","4","4","0","0","0","89","153","58.2","8","6","5","0","18","1222","331","49","86","57","24","33","72.7","4","4","100","19","13","0","1","3","2","0","1","0","0","0","1","0","0","143","733","323","18","6","13","24","13","198","59","14","7","50","7","50","2","2","0","0","2","0","11","0","11","9","2","7","1","3","8","0","28","42","40","FW"
"2307","Matheus Pereira",3365,"28","205","73.1","30","60.7","1340","27","42","2019-2020","23","br BRA","West Brom","eng Championship","42","3,365","37.4","38","4","0","8","17","25","8","0","0","0","1381","1888","73.1","116","122","76","9","210","20768","6262","798","919","86.8","396","528","75","110","280","39.3","205","131","36","12","11","14","1","28","17","6","1","1","3","0","1340","7755","3263","115","78","33","86","68","1627","282","107","65","60.7","42","39.3","42","29","15","17","10","13","63","20.6","50","34","4","30","27","69","17","0","18","42","30","MF,FW"
"2308","Nahki Wells",2794,"8","72","71.8","34.2","42.1","639","7","34","2019-2020","29","bm BER","2 Teams","eng Championship","43","2,794","31","33","10","1","18","3","21","18","0","0","0","575","801","71.8","28","40","21","6","65","9492","1531","296","376","78.7","185","244","75.8","61","97","62.9","72","58","0","2","4","7","1","8","6","0","1","1","0","0","639","3113","1073","42","23","20","85","48","846","232","38","16","42.1","22","57.9","34","22","15","14","5","7","33","21.2","26","31","2","29","7","41","15","1","41","79","34.2","FW"
"2309","Stewart Downing",3401,"12","148","75.8","29.6","72.4","1391","34","25","2019-2020","35","eng ENG","Blackburn","eng Championship","41","3,401","37.8","38","3","4","2","8","10","2","0","0","0","1716","2265","75.8","89","171","48","31","182","34592","10182","711","795","89.4","641","741","86.5","326","622","52.4","148","86","57","1","3","1","0","12","9","3","0","0","0","0","1391","8731","3944","90","61","9","29","21","1694","127","29","21","72.4","8","27.6","25","13","14","10","1","13","38","34.2","25","21","6","15","34","59","36","0","8","19","29.6","MF,FW"
"2310","Nathan Baker",2678,"1","9","69.3","64","100","614","57","26","2019-2020","28","eng ENG","Bristol City","eng Championship","34","2,678","29.8","33","1","5","1","0","1","1","0","0","0","881","1271","69.3","5","47","2","0","72","18256","6648","296","386","76.7","440","546","80.6","138","307","45","9","7","0","0","2","0","0","1","0","0","0","1","0","0","614","3340","2043","9","4","0","13","6","836","4","5","5","100","0","0","26","19","14","11","1","9","21","42.9","12","54","36","18","57","83","179","0","165","93","64","DF"
"2311","Jamal Lowe",3453,"10","75","67.2","29.9","60.8","797","22","67","2019-2020","25","jm JAM","Wigan Athletic","eng Championship","46","3,453","38.4","40","6","0","6","5","11","6","0","0","0","606","902","67.2","35","42","26","6","82","8859","2321","349","434","80.4","205","296","69.3","27","80","33.8","75","52","3","9","6","2","3","10","10","0","0","0","0","0","797","5336","2181","83","55","38","112","63","816","246","79","48","60.8","31","39.2","67","50","22","24","21","13","51","25.5","38","37","5","32","22","89","45","0","38","89","29.9","FW,MF"
"2312","Josh Murphy",1446,"4","46","54.4","23.1","51.1","371","11","25","2019-2020","24","eng ENG","Cardiff City","eng Championship","27","1,446","16.1","16","11","13","5","3","8","5","0","0","0","191","351","54.4","18","12","16","6","31","3474","1115","94","133","70.7","56","96","58.3","30","83","36.1","46","24","8","4","2","7","1","4","2","2","0","0","0","0","371","3235","1393","58","31","28","37","47","353","87","45","23","51.1","22","48.9","25","13","16","7","2","11","34","32.4","23","24","0","24","11","36","12","0","9","30","23.1","FW"
"2313","Anthony Pilkington",726,"4","26","66.8","31","50","205","5","14","2019-2020","31","ie IRL","Wigan Athletic","eng Championship","16","726","8.1","9","7","9","3","0","3","3","0","0","0","181","271","66.8","10","16","10","3","24","2953","945","91","113","80.5","65","86","75.6","16","49","32.7","26","11","8","2","2","2","1","4","2","0","2","0","0","0","205","1137","390","16","7","4","20","11","219","51","12","6","50","6","50","14","10","6","8","0","7","16","43.8","9","10","2","8","5","19","6","0","9","20","31","FW,MF"
"2314","John Buckley",612,"4","22","73.1","22.2","68.2","228","4","19","2019-2020","19","eng ENG","Blackburn","eng Championship","20","612","6.8","5","15","14","2","0","2","2","0","0","0","207","283","73.1","7","21","8","4","36","3703","1003","89","106","84","80","109","73.4","30","50","60","22","14","1","2","0","5","0","4","1","0","1","0","2","0","228","1341","431","16","15","6","17","12","261","25","22","15","68.2","7","31.8","19","13","7","10","2","10","23","43.5","13","11","2","9","4","23","5","0","2","7","22.2","MF,FW"
"2315","Dion Sanderson",749,"2","12","68.3","58.3","75","164","14","12","2019-2020","19","eng ENG","Cardiff City","eng Championship","10","749","8.3","9","1","3","0","2","2","0","0","0","0","207","303","68.3","3","5","3","1","15","3578","1519","103","114","90.4","83","129","64.3","18","47","38.3","12","9","2","0","0","1","0","2","2","0","0","0","0","0","164","876","344","10","8","2","12","10","137","16","8","6","75","2","25","12","8","6","4","2","4","5","80","1","6","3","3","14","26","26","0","14","10","58.3","DF"
"2316","Nathaniel Mendez-Laing",1811,"13","66","64.5","38.6","58.4","525","21","39","2019-2020","27","gt GUA","Cardiff City","eng Championship","27","1,811","20.1","21","6","3","3","4","7","3","0","0","0","378","586","64.5","27","35","22","7","55","5636","1962","216","291","74.2","121","184","65.8","24","58","41.4","66","45","2","12","2","3","2","13","10","0","3","0","0","0","525","4472","1998","73","42","27","45","40","547","119","77","45","58.4","32","41.6","39","24","22","9","8","8","24","33.3","16","17","2","15","21","60","15","0","27","43","38.6","FW,MF"
"2317","Oghenekaro Etebo",715,"0","30","86.3","46.2","77.3","246","10","18","2019-2020","23","ng NGA","Stoke City","eng Championship","11","715","7.9","8","3","2","0","0","0","0","0","0","0","272","315","86.3","7","39","4","1","38","5504","1336","100","109","91.7","124","134","92.5","46","63","73","30","22","1","2","2","1","2","0","0","0","0","0","0","0","246","1773","759","17","11","4","9","14","277","15","22","17","77.3","5","22.7","18","8","9","8","1","7","14","50","7","10","2","8","10","28","8","1","6","7","46.2","MF"
"2318","Jón Daði Böðvarsson",1376,"6","34","61.8","40.7","39.3","289","7","22","2019-2020","27","is ISL","Millwall","eng Championship","31","1,376","15.3","13","18","9","4","2","6","4","0","0","0","202","327","61.8","13","9","10","1","26","2296","651","145","206","70.4","34","65","52.3","5","13","38.5","34","25","0","2","3","3","1","6","3","0","1","0","2","0","289","1238","342","10","13","6","52","29","385","96","28","11","39.3","17","60.7","22","15","4","12","6","7","14","50","7","8","3","5","7","29","17","0","77","112","40.7","FW,MF"
"2319","Benik Afobe",809,"0","12","67.9","34.3","61.5","138","1","4","2019-2020","26","cd COD","2 Teams","eng Championship","13","809","9","9","4","0","3","0","3","2","1","1","0","110","162","67.9","5","9","2","0","10","1810","306","67","94","71.3","30","47","63.8","10","11","90.9","12","7","0","1","4","0","0","0","0","0","0","0","0","0","138","900","258","15","10","6","28","13","188","56","13","8","61.5","5","38.5","4","2","0","1","3","1","3","33.3","2","4","0","4","1","5","8","0","35","67","34.3","FW"
"2320","Alessio da Cruz",687,"2","23","76.3","16.7","57.7","185","4","7","2019-2020","22","","Sheffield Weds","eng Championship","14","687","7.6","8","6","3","0","2","2","0","0","0","0","142","186","76.3","11","7","4","2","8","1968","433","84","99","84.8","37","51","72.5","9","14","64.3","23","14","3","4","0","2","0","2","0","2","0","0","0","0","185","1390","568","26","7","12","16","21","189","49","26","15","57.7","11","42.3","7","5","1","3","3","3","7","42.9","4","5","0","5","4","11","7","0","5","25","16.7","FW,MF"
"2321","Korey Smith",1686,"1","19","80.1","58.7","75","535","20","32","2019-2020","28","eng ENG","Bristol City","eng Championship","22","1,686","18.7","19","3","3","0","0","0","0","0","0","0","670","836","80.1","4","81","17","0","90","12737","3775","285","332","85.8","274","315","87","102","162","63","19","18","0","0","0","0","1","1","1","0","0","0","0","0","535","2210","1182","13","13","3","27","16","598","14","20","15","75","5","25","32","18","17","13","2","14","30","46.7","16","18","9","9","20","52","36","0","27","19","58.7","MF"
"2322","Jason Knight",1806,"2","37","74.8","37.5","47.8","516","23","34","2019-2020","18","ie IRL","Derby County","eng Championship","31","1,806","20.1","20","11","8","6","0","6","6","0","0","0","460","615","74.8","10","26","10","1","39","6705","1236","264","315","83.8","163","201","81.1","16","34","47.1","37","28","1","2","2","4","0","2","1","0","0","0","1","0","516","2798","1185","52","31","18","63","28","567","98","23","11","47.8","12","52.2","34","24","9","21","4","12","37","32.4","25","20","2","18","23","57","15","1","18","30","37.5","FW,MF"
"2323","Jake Livermore",3741,"11","92","78","48.7","70.4","1133","31","99","2019-2020","29","eng ENG","West Brom","eng Championship","45","3,741","41.6","43","2","0","3","4","7","3","0","0","0","1425","1828","78","36","227","21","0","237","24706","8462","684","787","86.9","584","706","82.7","129","245","52.7","92","75","3","1","4","2","7","11","7","1","0","1","0","2","1133","4954","2316","41","35","8","48","26","1326","63","27","19","70.4","8","29.6","99","64","36","52","11","38","89","42.7","51","62","16","46","31","130","47","0","38","40","48.7","MF"
"2324","Clarke Oduor",944,"1","25","63.2","45.8","50","300","16","28","2019-2020","20","ke KEN","Barnsley","eng Championship","16","944","10.5","12","4","19","1","0","1","1","0","0","0","370","585","63.2","12","31","6","2","36","6387","2758","180","226","79.6","143","216","66.2","40","110","36.4","25","12","8","3","0","1","1","1","1","0","0","0","0","0","300","1796","950","24","20","7","17","12","322","41","40","20","50","20","50","28","19","19","8","1","6","19","31.6","13","13","4","9","16","44","35","0","11","13","45.8","DF"
"2325","Ryan Nyambe",2608,"4","33","75.4","50","68.3","824","42","40","2019-2020","21","na NAM","Blackburn","eng Championship","31","2,608","29","30","1","7","0","1","1","0","0","0","0","1089","1444","75.4","13","69","17","4","96","17564","5956","559","643","86.9","442","579","76.3","67","146","45.9","33","27","1","4","0","1","0","4","3","0","1","0","0","0","824","5268","2843","89","59","17","40","40","938","120","60","41","68.3","19","31.7","40","25","24","14","2","15","26","57.7","11","36","13","23","42","82","62","2","36","36","50","DF"
"2326","Liam Moore",3640,"2","26","77.8","56.1","81.8","1119","33","49","2019-2020","26","jm JAM","Reading","eng Championship","43","3,640","40.4","40","3","2","1","0","1","1","0","0","0","1483","1906","77.8","5","75","6","2","73","27399","11201","557","623","89.4","740","872","84.9","142","332","42.8","26","16","0","1","8","0","1","2","2","0","0","0","0","0","1119","5648","2676","9","10","1","22","5","1258","8","11","9","81.8","2","18.2","49","35","33","16","0","27","47","57.4","20","69","50","19","33","82","182","0","125","98","56.1","DF"
"2327","Sam Field",783,"2","12","81.1","51.9","100","217","27","22","2019-2020","21","eng ENG","Charlton Ath","eng Championship","17","783","8.7","10","7","4","0","1","1","0","0","0","0","314","387","81.1","5","33","5","1","30","5904","1489","117","131","89.3","152","175","86.9","39","67","58.2","12","10","0","1","0","0","1","2","1","0","0","0","0","1","217","987","386","3","5","0","9","4","285","2","3","3","100","0","0","22","18","7","13","2","4","19","21.1","15","14","5","9","27","49","22","0","14","13","51.9","MF"
"2328","Chris Willock",684,"2","29","81.1","41.7","70.4","259","6","15","2019-2020","21","eng ENG","Huddersfield","eng Championship","14","684","7.6","8","6","2","2","0","2","2","0","0","0","214","264","81.1","10","13","8","1","34","2963","685","138","158","87.3","59","71","83.1","8","16","50","29","15","1","4","5","3","1","2","1","0","0","1","0","0","259","2051","1038","41","24","16","15","23","269","59","27","19","70.4","8","29.6","15","9","5","7","3","4","10","40","6","8","1","7","6","21","2","0","5","7","41.7","FW"
"2329","Andy Yiadom",2134,"5","68","69.9","54.7","64","662","21","55","2019-2020","27","gh GHA","Reading","eng Championship","24","2,134","23.7","24","0","0","1","4","5","1","0","0","0","738","1056","69.9","29","59","20","6","86","11459","4659","417","499","83.6","269","387","69.5","42","117","35.9","68","43","5","7","4","8","1","5","4","0","0","1","0","0","662","4546","2427","70","55","19","39","26","749","98","75","48","64","27","36","55","32","30","19","6","17","32","53.1","15","20","11","9","21","76","45","0","41","34","54.7","DF"
"2330","Alfie Doughty",1971,"8","51","63.2","55","50.7","573","31","36","2019-2020","19","eng ENG","Charlton Ath","eng Championship","29","1,971","21.9","20","9","1","2","3","5","2","0","0","0","574","908","63.2","26","50","25","17","62","10536","3620","282","333","84.7","203","322","63","79","190","41.6","51","38","5","6","1","1","0","8","6","0","1","1","0","0","573","4836","2486","86","50","29","62","25","622","111","75","38","50.7","37","49.3","36","22","18","14","4","11","40","27.5","29","30","3","27","31","67","37","0","33","27","55","DF,MF"
"2331","Izzy Brown",1455,"9","86","66.6","38.9","64.5","504","14","31","2019-2020","22","eng ENG","Luton Town","eng Championship","25","1,455","16.2","17","8","2","1","7","8","1","0","0","0","433","650","66.6","51","54","31","5","84","7945","2843","191","234","81.6","158","221","71.5","60","143","42","86","50","19","10","3","3","1","9","5","2","2","0","0","0","504","3276","1371","43","38","12","49","37","517","70","76","49","64.5","27","35.5","31","18","11","14","6","11","32","34.4","21","7","0","7","14","45","10","0","21","33","38.9","MF"
"2332","Darnell Fisher",2283,"11","52","64.1","49.3","45","565","34","68","2019-2020","25","eng ENG","Preston","eng Championship","28","2,283","25.4","26","2","9","0","4","4","0","0","0","0","858","1339","64.1","18","100","38","21","119","15659","8311","402","470","85.5","338","519","65.1","111","282","39.4","52","33","6","2","1","10","0","11","7","2","0","0","2","0","565","2598","1218","28","27","6","33","12","761","71","20","9","45","11","55","68","40","43","23","2","29","44","65.9","15","27","7","20","34","102","68","0","37","38","49.3","DF"
"2333","Darren Pratley",2811,"2","30","76.4","58.9","75","522","69","62","2019-2020","34","jm JAM","Charlton Ath","eng Championship","36","2,811","31.2","30","6","2","2","1","3","2","0","0","0","691","905","76.4","10","63","7","3","62","12670","3052","260","325","80","356","434","82","62","108","57.4","30","24","0","2","1","2","1","2","2","0","0","0","0","0","522","2812","979","16","20","4","33","17","618","36","20","15","75","5","25","62","40","24","32","6","28","52","53.8","24","37","11","26","69","131","77","0","66","46","58.9","MF,DF"
"2334","Louie Sibley",733,"4","17","79.1","28.6","66.7","210","2","13","2019-2020","17","eng ENG","Derby County","eng Championship","11","733","8.1","9","2","6","5","2","7","5","0","0","0","140","177","79.1","8","14","5","2","18","2169","386","83","90","92.2","43","52","82.7","11","18","61.1","17","12","0","2","1","1","1","4","2","0","1","0","1","0","210","1460","660","24","18","10","30","13","194","36","18","12","66.7","6","33.3","13","6","1","9","3","3","16","18.8","13","4","1","3","2","15","4","0","4","10","28.6","MF,FW"
"2335","Pablo Hernández",2497,"23","185","74.1","18.5","61.2","1140","21","47","2019-2020","34","es ESP","Leeds United","eng Championship","36","2,497","27.7","27","9","0","9","9","18","9","0","0","0","1560","2104","74.1","82","216","81","7","412","29284","10633","682","824","82.8","617","765","80.7","232","373","62.2","185","143","19","10","8","2","3","23","16","2","2","2","0","1","1140","7005","3879","116","71","40","57","30","1771","244","67","41","61.2","26","38.8","47","30","16","25","6","20","77","26","57","28","2","26","21","68","10","0","5","22","18.5","MF"
"2336","James Bree",3038,"11","60","70.4","54.6","61.5","734","36","34","2019-2020","21","eng ENG","Luton Town","eng Championship","39","3,038","33.8","34","5","6","0","5","5","0","0","0","0","1134","1611","70.4","33","110","24","12","120","17776","8489","637","739","86.2","372","540","68.9","91","226","40.3","60","34","21","0","3","2","0","11","5","4","0","1","1","0","734","3744","1949","60","45","3","35","14","891","104","26","16","61.5","10","38.5","34","26","23","4","7","18","37","48.6","19","25","12","13","36","70","104","0","65","54","54.6","DF"
"2337","Derrick Williams",1530,"0","18","72.4","59.4","80","575","29","22","2019-2020","26","ie IRL","Blackburn","eng Championship","17","1,530","17","17","0","7","3","0","3","3","0","0","0","669","924","72.4","3","55","6","2","59","14617","6039","176","207","85","381","454","83.9","109","244","44.7","18","12","1","0","2","3","0","0","0","0","0","0","0","0","575","3364","2167","12","15","0","10","3","630","4","5","4","80","1","20","22","16","15","6","1","10","18","55.6","8","19","14","5","29","51","55","1","60","41","59.4","DF"
"2338","Ryan Yates",1503,"2","38","74.3","57.3","60","279","18","18","2019-2020","21","eng ENG","Nott'ham Forest","eng Championship","27","1,503","16.7","16","11","4","3","0","3","3","0","0","0","393","529","74.3","11","21","6","3","29","6902","1655","167","210","79.5","189","242","78.1","32","57","56.1","38","28","1","1","3","5","0","2","1","0","0","0","1","0","279","1135","498","11","7","1","23","11","398","26","5","3","60","2","40","18","10","6","11","1","10","18","55.6","8","15","5","10","18","36","32","0","55","41","57.3","MF"
"2339","Chris Martin",2088,"9","56","69.8","43.4","63.6","488","4","13","2019-2020","30","sct SCO","Derby County","eng Championship","35","2,088","23.2","25","10","5","11","6","17","9","2","2","0","512","734","69.8","30","27","12","1","49","6615","1260","358","470","76.2","114","165","69.1","21","36","58.3","56","50","0","2","2","2","0","9","9","0","0","0","0","0","488","1603","476","8","21","5","44","20","734","140","11","7","63.6","4","36.4","13","2","2","8","3","3","8","37.5","5","15","6","9","4","17","32","0","95","124","43.4","FW"
"2340","George Pușcaș",2531,"8","37","67.1","34.8","40.9","486","2","6","2019-2020","23","ro ROU","Reading","eng Championship","38","2,531","28.1","30","8","2","12","3","15","8","4","4","0","292","435","67.1","15","13","11","3","27","3749","508","201","259","77.6","69","102","67.6","9","22","40.9","37","25","0","5","6","1","0","8","3","0","3","2","0","0","486","3042","981","42","27","22","118","44","582","161","44","18","40.9","26","59.1","6","5","2","4","0","1","10","10","9","6","0","6","2","8","16","0","55","103","34.8","FW"
"2341","Conor Gallagher",3882,"19","125","74.7","25.8","54.5","1145","41","82","2019-2020","19","eng ENG","2 Teams","eng Championship","45","3,882","43.1","44","1","0","6","8","14","6","0","0","0","1086","1454","74.7","51","121","53","8","184","18609","4897","510","623","81.9","400","497","80.5","130","225","57.8","125","72","11","16","8","18","0","19","13","1","1","1","3","0","1145","6440","2166","49","50","23","110","80","1290","210","101","55","54.5","46","45.5","82","38","26","42","14","36","116","31","80","48","7","41","41","123","33","0","25","72","25.8","MF,FW"
"2342","Lewis Wing",2749,"6","98","71.9","53.6","60","903","31","58","2019-2020","24","eng ENG","Middlesbrough","eng Championship","40","2,749","30.5","28","12","4","7","2","9","7","0","0","0","994","1383","71.9","41","142","28","6","169","18346","6202","469","553","84.8","346","450","76.9","149","290","51.4","98","67","14","5","8","3","1","6","2","1","1","1","1","0","903","4599","2061","41","21","13","40","42","1019","56","40","24","60","16","40","58","38","27","28","3","25","80","31.3","55","28","8","20","31","89","41","1","30","26","53.6","MF"
"2343","Filip Krovinović",2295,"13","113","83","44.1","54.5","997","28","34","2019-2020","23","hr CRO","West Brom","eng Championship","40","2,295","25.5","24","16","6","3","2","5","3","0","0","0","1178","1420","83","45","145","19","2","178","17365","4399","696","788","88.3","365","419","87.1","73","108","67.6","113","85","9","2","7","8","2","13","7","0","1","1","3","1","997","5617","2557","67","56","13","30","31","1240","178","44","24","54.5","20","45.5","34","20","10","18","6","11","42","26.2","31","28","1","27","28","62","15","0","30","38","44.1","MF"
"2344","Lee Wallace",854,"0","10","82.3","47.8","50","284","15","16","2019-2020","31","sct SCO","QPR","eng Championship","11","854","9.5","10","1","12","0","0","0","0","0","0","0","469","570","82.3","6","25","6","3","49","7843","3099","205","232","88.4","213","243","87.7","35","59","59.3","10","9","1","0","0","0","0","0","0","0","0","0","0","0","284","1409","871","10","8","1","4","3","411","25","4","2","50","2","50","16","12","12","2","2","5","12","41.7","7","5","1","4","15","31","24","0","11","12","47.8","DF"
"2345","Chuks Aneke",589,"3","25","59.9","45.2","65.2","168","0","7","2019-2020","26","eng ENG","Charlton Ath","eng Championship","20","589","6.5","2","18","1","1","1","2","1","0","0","0","100","167","59.9","8","6","5","0","13","1389","323","64","92","69.6","24","42","57.1","5","9","55.6","25","16","0","5","2","2","0","3","2","0","0","0","1","0","168","982","453","18","13","10","34","13","208","50","23","15","65.2","8","34.8","7","3","0","3","4","1","5","20","4","7","0","7","0","7","13","0","38","46","45.2","FW,MF"
"2346","Nathan Byrne",3491,"7","62","71.9","40","69","1145","38","63","2019-2020","27","eng ENG","Wigan Athletic","eng Championship","39","3,491","38.8","39","0","3","1","6","7","1","0","0","0","1417","1971","71.9","34","106","38","17","144","24454","8909","733","837","87.6","509","693","73.4","156","364","42.9","62","52","3","3","0","4","0","7","7","0","0","0","0","0","1145","7347","4164","129","77","17","52","37","1271","138","84","58","69","26","31","63","44","53","9","1","30","71","42.3","41","41","15","26","38","101","104","0","38","57","40","DF"
"2347","Michael Olise",1132,"4","43","76.2","40","66.7","441","12","20","2019-2020","17","fr FRA","Reading","eng Championship","19","1,132","12.6","13","6","6","0","1","1","0","0","0","0","409","537","76.2","19","40","15","3","59","7455","1951","197","229","86","145","181","80.1","61","102","59.8","43","30","5","3","2","3","0","4","2","1","0","0","1","0","441","3006","1505","38","37","10","26","9","460","59","42","28","66.7","14","33.3","20","14","7","12","1","6","20","30","14","14","0","14","12","32","11","0","8","12","40","MF,FW"
"2348","George Saville",2493,"2","57","75.5","50","66.7","598","36","56","2019-2020","26","nir NIR","Middlesbrough","eng Championship","37","2,493","27.7","31","6","6","1","2","3","1","0","0","0","769","1018","75.5","24","97","11","1","132","11848","3685","400","467","85.7","273","339","80.5","51","113","45.1","57","40","2","5","5","3","2","2","1","0","0","1","0","0","598","3085","1395","23","28","5","37","18","654","39","33","22","66.7","11","33.3","56","33","21","31","4","16","48","33.3","32","37","17","20","36","92","56","0","51","51","50","MF"
"2349","Chey Dunkley",2003,"2","9","65.1","59","66.7","335","20","18","2019-2020","27","eng ENG","Wigan Athletic","eng Championship","26","2,003","22.3","22","4","6","6","0","6","6","0","0","0","395","607","65.1","1","29","2","0","24","8204","4263","140","175","80","193","249","77.5","59","166","35.5","9","7","0","0","1","1","0","2","1","0","0","0","1","0","335","1434","691","1","1","0","10","6","356","1","3","2","66.7","1","33.3","18","12","14","4","0","6","10","60","4","29","24","5","20","38","102","1","102","71","59","DF"
"2350","Yoann Barbet",2421,"8","31","78.2","55.8","100","916","62","28","2019-2020","26","fr FRA","QPR","eng Championship","27","2,421","26.9","27","0","2","0","2","2","0","0","0","0","1336","1709","78.2","10","127","4","0","89","30410","12935","360","430","83.7","669","746","89.7","289","478","60.5","31","25","0","0","4","0","2","8","5","0","0","1","0","2","916","5189","3566","22","8","2","9","4","1167","4","9","9","100","0","0","28","18","20","8","0","18","24","75","6","33","21","12","62","90","111","1","67","53","55.8","DF"
"2351","Yakou Méïte",2877,"4","60","56.6","50.3","55.9","519","14","36","2019-2020","23","ci CIV","Reading","eng Championship","40","2,877","32","32","8","1","13","1","14","12","1","2","1","295","521","56.6","17","23","4","0","37","4064","872","186","278","66.9","81","153","52.9","13","30","43.3","60","31","0","9","11","8","1","4","2","0","0","1","1","0","519","3783","1655","57","40","23","84","39","646","151","59","33","55.9","26","44.1","36","21","19","12","5","8","45","17.8","37","18","1","17","14","50","34","0","159","157","50.3","FW,MF"
"2352","Aiden O'Brien",662,"2","12","74.5","41.4","44.4","135","9","14","2019-2020","25","ie IRL","Millwall","eng Championship","18","662","7.4","8","10","17","3","0","3","3","0","0","0","111","149","74.5","4","3","1","0","4","1397","217","70","84","83.3","26","32","81.3","5","9","55.6","12","10","0","0","0","2","0","2","2","0","0","0","0","0","135","852","266","10","6","3","17","10","137","44","18","8","44.4","10","55.6","14","8","6","5","3","6","18","33.3","12","2","1","1","9","23","10","0","12","17","41.4","FW,MF"
