,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2433,Riccardo Saponara,900,4,63,78.2,64.3,68,393,1,12,2017-2018,25,it ITA,Fiorentina,it Serie A,18,900,10,10,8,11,0,4,4,0,0,0,0,347,444,78.2,36,49,20,1,85,5691,2042,179,204,87.7,114,142,80.3,36,57,63.2,63,50,5,2,4,2,0,4,3,1,0,0,0,0,393,2167,1161,39,29,7,22,15,426,64,25,17,68,8,32,12,8,2,8,2,2,11,18.2,9,3,1,2,1,13,5,0,9,5,64.3,"MF,FW"
2434,Edin Džeko,"3,018",8,122,68.6,63,65.1,681,4,15,2017-2018,31,ba BIH,Roma,it Serie A,36,"3,018",33.5,33,3,1,16,3,19,16,0,0,0,546,796,68.6,48,63,19,1,95,9295,1863,259,350,74,157,229,68.6,83,106,78.3,122,89,1,17,9,6,0,8,6,0,1,1,0,0,681,3907,1382,59,35,32,86,73,935,289,63,41,65.1,21,33.3,15,10,1,9,5,3,15,20,12,9,1,8,4,19,36,0,109,64,63,FW
2435,Moise Kean,"1,131",0,22,72,22.7,47.5,220,7,8,2017-2018,17,it ITA,2 Teams,it Serie A,19,"1,131",12.6,12,7,3,4,0,4,4,0,0,0,149,207,72,8,7,2,1,13,2076,327,85,105,81,41,51,80.4,8,15,53.3,22,13,0,2,6,1,0,0,0,0,0,0,0,0,220,1931,888,30,27,9,32,35,241,61,61,29,47.5,32,52.5,8,5,1,3,4,1,6,16.7,5,6,0,6,7,15,4,0,10,34,22.7,FW
2436,Domenico Maietta,468,0,2,83.5,66.7,100,190,7,5,2017-2018,34,it ITA,Bologna,it Serie A,7,468,5.2,6,1,11,0,0,0,0,0,0,0,212,254,83.5,0,21,0,0,22,4554,1871,50,56,89.3,137,145,94.5,24,49,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,190,874,517,4,4,0,2,1,187,1,4,4,100,0,0,5,4,4,1,0,3,9,33.3,6,8,6,2,7,12,13,1,4,2,66.7,DF
2437,Gaetano Letizia,"2,141",3,52,77,43.5,60.3,790,33,36,2017-2018,27,it ITA,Benevento,it Serie A,29,"2,141",23.8,25,4,7,1,0,1,1,0,0,0,999,1298,77,21,82,20,10,100,18067,5598,477,549,86.9,362,455,79.6,135,229,59,52,33,6,6,2,3,2,3,2,0,0,1,0,0,790,5944,3948,94,59,7,39,23,903,109,63,38,60.3,25,39.7,36,26,21,14,1,19,49,38.8,30,24,3,21,33,69,47,3,20,26,43.5,DF
2438,Alessio Romagnoli,"2,353",3,26,90.9,65.7,100,805,23,20,2017-2018,22,it ITA,Milan,it Serie A,28,"2,353",26.1,27,1,2,2,0,2,2,0,0,0,1356,1491,90.9,7,72,0,0,81,27291,9911,382,405,94.3,800,834,95.9,162,221,73.3,26,22,0,1,3,0,0,3,1,0,0,2,0,0,805,4068,2537,21,3,0,3,3,1199,6,2,2,100,0,0,20,14,17,2,1,9,14,64.3,5,24,14,10,23,43,154,1,69,36,65.7,DF
2439,André Silva,940,1,41,74.1,39.3,45.5,252,4,5,2017-2018,21,pt POR,Milan,it Serie A,24,940,10.4,7,17,14,2,1,3,2,0,0,0,232,313,74.1,18,8,2,0,23,2974,436,157,189,83.1,61,78,78.2,5,14,35.7,41,36,0,2,1,2,0,1,0,0,0,1,0,0,252,1339,605,25,18,11,32,24,344,117,22,10,45.5,12,54.5,5,4,1,0,4,2,7,28.6,5,10,1,9,4,9,6,0,22,34,39.3,FW
2440,Khouma Babacar,"1,198",3,28,76.7,31.1,54.5,246,5,14,2017-2018,24,sn SEN,2 Teams,it Serie A,29,"1,198",13.3,9,20,9,6,2,8,3,3,3,0,184,240,76.7,14,13,5,0,25,2855,396,99,123,80.5,61,75,81.3,14,20,70,28,19,0,2,2,5,0,3,2,0,0,0,1,0,246,1397,614,21,14,8,31,23,284,90,11,6,54.5,5,45.5,14,10,5,4,5,4,10,40,6,8,0,8,5,19,6,0,19,42,31.1,FW
2441,Senna Miangue,805,1,20,66.9,65,56.3,229,7,7,2017-2018,20,be BEL,Cagliari,it Serie A,11,805,8.9,8,3,21,0,1,1,0,0,0,0,271,405,66.9,11,17,13,10,30,4698,2114,125,152,82.2,114,168,67.9,30,70,42.9,20,15,4,1,0,0,0,1,1,0,0,0,0,0,229,1427,793,25,16,1,12,4,269,52,16,9,56.3,7,43.8,7,5,4,2,1,3,7,42.9,4,8,1,7,7,14,35,0,13,7,65,"DF,FW"
2442,Luca Mora,934,1,13,68.1,58.6,50,226,4,19,2017-2018,29,it ITA,SPAL,it Serie A,17,934,10.4,10,7,3,0,1,1,0,0,0,0,246,361,68.1,6,33,10,2,60,4204,1543,104,134,77.6,109,142,76.8,23,54,42.6,13,11,1,0,0,1,0,1,1,0,0,0,0,0,226,1015,422,8,5,0,14,11,308,39,18,9,50,9,50,19,17,6,8,5,5,17,29.4,12,9,3,6,4,23,20,0,34,24,58.6,MF
