,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
431,Paweł Dawidowicz,"1,632",1,16,74.1,61.4,12.5,463,23,48,2022-2023,27,pl POL,Hellas Verona,it Serie A,23,"1,632",18.1,20,3,6,1,1,2,1,0,0,0,613,827,74.1,5,47,2,0,60,11131,4374,258,296,87.2,277,354,78.2,69,146,47.3,16,13,1,0,1,0,1,1,0,0,0,1,0,0,463,2270,1282,20,13,1,8,4,498,17,8,1,12.5,4,50,48,31,28,17,3,22,31,71,9,14,9,5,23,71,71,0,43,27,61.4,DF
432,Olivier Giroud,"2,139",6,50,62.7,61.6,50,350,3,8,2022-2023,35,fr FRA,Milan,it Serie A,33,"2,139",23.8,25,8,2,13,5,18,10,3,3,0,351,560,62.7,24,13,7,0,36,4172,765,223,333,67,81,123,65.9,8,15,53.3,50,39,0,0,8,3,0,6,3,0,0,3,0,0,350,934,359,12,10,7,63,16,611,152,14,7,50,6,42.9,8,5,2,4,2,2,10,20,8,11,3,8,3,11,23,0,101,63,61.6,FW
433,Krzysztof Piątek,"2,140",10,53,67.9,43.9,41.7,440,2,18,2022-2023,27,pl POL,Salernitana,it Serie A,33,"2,140",23.8,23,10,1,4,5,9,3,1,1,0,379,558,67.9,22,24,10,0,33,5117,687,219,293,74.7,110,158,69.6,17,33,51.5,53,36,0,5,6,5,1,10,6,0,1,3,0,0,440,2049,620,27,17,11,78,35,615,121,24,10,41.7,10,41.7,18,11,3,9,6,5,21,23.8,16,17,4,13,2,20,39,0,90,115,43.9,FW
434,Federico Gatti,"1,448",0,19,84.4,55.2,72.7,721,21,15,2022-2023,24,it ITA,Juventus,it Serie A,18,"1,448",16.1,16,2,20,0,0,0,0,0,0,0,808,957,84.4,6,47,3,0,56,16192,5297,287,307,93.5,404,443,91.2,111,181,61.3,19,17,0,0,1,1,0,0,0,0,0,0,0,0,721,3952,2208,18,14,1,8,6,806,13,11,8,72.7,2,18.2,15,11,9,4,2,9,15,60,6,20,14,6,21,36,54,2,32,26,55.2,DF
435,Ángel Di María,"1,363",7,83,72.1,14.3,40,552,7,10,2022-2023,34,ar ARG,Juventus,it Serie A,26,"1,363",15.1,15,11,1,4,4,8,3,1,1,0,487,675,72.1,42,63,41,8,96,9081,3166,220,251,87.6,181,233,77.7,74,141,52.5,83,45,24,6,6,1,1,7,5,2,0,0,0,0,552,3838,1814,56,43,13,32,26,640,95,80,32,40,41,51.3,10,5,3,5,2,3,19,15.8,16,15,0,15,7,17,0,0,1,6,14.3,"FW,MF"
436,Rodrigo Becão,"2,484",1,29,77.8,69.2,50,850,26,70,2022-2023,26,br BRA,Udinese,it Serie A,28,"2,484",27.6,28,0,0,2,1,3,2,0,0,0,1089,1400,77.8,10,77,5,2,98,20616,8692,425,477,89.1,524,626,83.7,128,239,53.6,29,20,4,0,1,2,2,1,1,0,0,0,0,0,850,3682,2219,19,15,3,16,2,948,48,10,5,50,5,50,70,36,50,17,3,40,53,75.5,13,44,24,20,26,96,68,2,63,28,69.2,DF
437,Simone Bastoni,"1,189",3,30,61.6,57.1,35,341,8,47,2022-2023,25,it ITA,Spezia,it Serie A,19,"1,189",13.2,15,4,3,2,4,6,2,0,0,0,367,596,61.6,18,35,11,8,32,6147,2336,188,222,84.7,124,203,61.1,41,108,38,30,19,8,0,2,0,1,3,3,0,0,0,0,0,341,1724,853,20,16,2,20,14,401,65,20,7,35,10,50,47,24,23,19,5,15,33,45.5,18,20,5,15,8,55,14,0,12,9,57.1,"MF,DF"
438,Giacomo Quagliata,699,2,28,65.4,12.5,40,193,11,10,2022-2023,22,it ITA,Cremonese,it Serie A,20,699,7.8,6,14,13,0,1,1,0,0,0,0,221,338,65.4,13,21,10,8,28,3802,1660,108,123,87.8,90,132,68.2,20,62,32.3,28,16,7,0,1,4,0,2,1,1,0,0,0,0,193,1189,770,19,18,2,10,6,207,45,25,10,40,11,44,10,8,7,1,2,5,11,45.5,6,7,2,5,11,21,8,0,2,14,12.5,DF
439,Przemysław Wiśniewski,"1,003",1,6,83.1,71.4,40,322,11,13,2022-2023,24,pl POL,Spezia,it Serie A,14,"1,003",11.1,11,3,5,1,0,1,1,0,0,0,417,502,83.1,3,22,3,0,24,8258,2784,127,144,88.2,234,251,93.2,51,91,56,6,4,0,0,1,1,0,1,0,0,0,1,0,0,322,1643,771,2,1,0,6,4,373,1,5,2,40,3,60,13,6,7,6,0,6,18,33.3,12,16,8,8,11,24,66,0,40,16,71.4,DF
440,Roberto Piccoli,708,1,10,61.5,35,40.9,132,1,2,2022-2023,21,it ITA,2 Teams,it Serie A,20,708,7.9,8,12,9,2,0,2,2,0,0,0,75,122,61.5,5,6,0,0,4,929,219,52,70,74.3,17,28,60.7,1,9,11.1,10,6,0,1,3,0,0,1,0,0,1,0,0,0,132,883,352,10,6,2,24,15,159,33,22,9,40.9,12,54.5,2,1,2,0,0,0,5,0,5,6,1,5,1,3,11,0,21,39,35,FW
