,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
1622,Luca Paganini,"1,000",4,34,72.3,58.8,37.5,349,16,10,2020-2021,27,it ITA,Lecce,it Serie B,20,"1,000",11.1,11,9,11,1,1,2,1,0,0,0,329,455,72.3,13,47,12,4,61,5284,1926,167,198,84.3,132,175,75.4,20,41,48.8,34,26,1,1,0,5,1,4,4,0,0,0,0,0,349,1725,851,22,13,3,17,9,389,67,8,3,37.5,5,62.5,10,7,5,3,2,7,19,36.8,12,23,5,18,16,26,17,0,20,14,58.8,"MF,DF"
1623,Giuseppe Zampano,636,0,8,77.7,12.5,60,147,6,16,2020-2021,26,it ITA,Reggiana,it Serie B,13,636,7.1,7,6,15,0,0,0,0,0,0,0,188,242,77.7,3,9,7,6,21,3075,1126,100,112,89.3,75,100,75,11,20,55,8,7,0,0,0,0,1,0,0,0,0,0,0,0,147,800,438,12,10,1,18,3,174,39,10,6,60,4,40,16,12,8,6,2,3,5,60,2,6,3,3,6,22,10,1,1,7,12.5,DF
1624,Nicola Bellomo,"1,612",7,65,58.6,36.7,63.8,496,7,23,2020-2021,29,it ITA,US Reggina,it Serie B,32,"1,612",17.9,17,15,5,1,5,6,1,0,0,0,390,665,58.6,35,56,31,16,77,7033,2541,186,233,79.8,126,206,61.2,60,156,38.5,65,38,12,4,4,7,0,7,5,0,0,1,1,0,496,3734,1911,61,35,9,28,32,562,125,47,30,63.8,17,36.2,23,13,7,12,4,10,24,41.7,14,9,1,8,7,30,6,0,11,19,36.7,"FW,MF"
1625,Simone Mazzocchi,"1,636",3,26,71.3,19.4,23.5,268,3,8,2020-2021,21,it ITA,Reggiana,it Serie B,29,"1,636",18.2,18,11,1,7,1,8,7,0,0,0,219,307,71.3,13,12,9,1,21,2927,454,144,176,81.8,54,70,77.1,11,19,57.9,26,23,0,1,1,1,0,3,2,0,1,0,0,0,268,1427,467,21,12,12,48,29,353,130,17,4,23.5,13,76.5,8,6,3,4,1,4,6,66.7,2,10,5,5,3,11,12,0,18,75,19.4,FW
1626,Niko Kirwan,"1,625",2,22,70.8,60.6,74.1,467,16,19,2020-2021,24,nz NZL,Reggiana,it Serie B,27,"1,625",18.1,17,10,10,0,1,1,0,0,0,0,517,730,70.8,12,35,17,11,54,7790,3343,296,350,84.6,179,263,68.1,26,65,40,22,15,0,3,2,1,1,2,1,0,0,1,0,0,467,2493,1343,32,17,3,26,10,485,97,27,20,74.1,7,25.9,19,12,11,7,1,11,34,32.4,23,24,2,22,16,35,32,0,20,13,60.6,DF
1627,Alberto Gerbo,"1,377",2,32,71.9,55.6,43.5,536,19,36,2020-2021,30,it ITA,2 Teams,it Serie B,24,"1,377",15.3,18,6,5,0,0,0,0,0,0,0,525,730,71.9,9,53,10,5,62,8448,3796,290,336,86.3,177,232,76.3,49,111,44.1,32,22,2,3,1,3,1,2,2,0,0,0,0,0,536,2830,1572,28,24,2,31,14,583,45,23,10,43.5,13,56.5,36,22,17,14,5,20,43,46.5,23,29,4,25,19,55,24,0,10,8,55.6,DF
1628,Matteo Rossetti,854,2,22,66.8,56.4,40,210,9,24,2020-2021,22,it ITA,Pordenone,it Serie B,22,854,9.5,8,14,15,0,0,0,0,0,0,0,211,316,66.8,8,30,9,1,44,3141,1225,117,150,78,74,108,68.5,13,28,46.4,22,18,1,1,2,0,0,2,2,0,0,0,0,0,210,1322,737,23,14,3,10,7,246,35,5,2,40,3,60,24,13,13,9,2,2,11,18.2,9,13,2,11,9,33,12,0,22,17,56.4,MF
1629,Antonino Ragusa,"1,276",5,32,72.4,42.3,43.5,352,3,9,2020-2021,30,it ITA,Brescia,it Serie B,30,"1,276",14.2,13,17,2,2,3,5,2,0,0,0,241,333,72.4,11,18,20,4,44,3749,1122,128,167,76.6,84,110,76.4,18,30,60,32,22,0,1,7,2,0,5,3,0,0,2,0,0,352,2401,1274,44,28,13,45,20,380,108,23,10,43.5,13,56.5,9,8,3,4,2,3,10,30,7,5,1,4,3,12,6,0,11,15,42.3,"FW,MF"
1630,Matteo Scozzarella,865,6,36,84.6,14.3,63.6,509,19,13,2020-2021,32,it ITA,Monza,it Serie B,14,865,9.6,11,3,5,0,2,2,0,0,0,0,579,684,84.6,17,58,7,1,73,11714,3356,201,215,93.5,266,300,88.7,102,150,68,36,22,14,0,0,0,0,6,3,3,0,0,0,0,509,3010,1607,14,17,0,10,4,523,7,11,7,63.6,4,36.4,13,8,7,5,1,6,13,46.2,7,11,1,10,19,32,10,0,1,6,14.3,MF
1631,Damir Ceter,"1,493",12,54,66,43.7,71.1,352,6,3,2020-2021,22,co COL,Pescara,it Serie B,28,"1,493",16.6,15,13,1,5,4,9,4,1,2,1,229,347,66,19,16,8,0,22,3426,461,131,186,70.4,70,95,73.7,15,22,68.2,54,33,0,13,3,5,0,12,5,0,4,2,1,0,352,2350,1026,39,34,17,68,45,451,102,45,32,71.1,13,28.9,3,0,0,2,1,2,8,25,6,8,1,7,6,9,13,0,59,76,43.7,FW
