,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
431,Thierno Balde,"2,153",4,45,82,25.9,53.7,765,23,27,2022-2023,20,fr FRA,Troyes,fr Ligue 1,31,"2,153",23.9,25,6,1,0,1,1,0,0,0,0,763,931,82,19,34,19,4,60,11688,3640,408,467,87.4,302,371,81.4,34,51,66.7,45,35,2,3,1,4,0,4,2,0,1,0,1,0,765,5808,2996,66,51,11,38,15,650,118,67,36,53.7,22,32.8,27,14,19,4,4,18,30,60,12,15,3,12,23,50,39,0,7,20,25.9,"DF,MF"
432,Grejohn Kyei,"2,232",10,53,71.3,42.5,53.4,617,6,16,2022-2023,26,fr FRA,Clermont Foot,fr Ligue 1,37,"2,232",24.8,26,11,0,10,3,13,6,4,6,2,376,527,71.3,15,31,11,2,37,5521,891,212,277,76.5,112,152,73.7,24,34,70.6,53,32,0,8,7,4,2,10,5,0,2,1,1,1,617,3373,1004,27,20,13,95,48,670,160,73,39,53.4,31,42.5,16,7,2,9,5,4,13,30.8,9,14,3,11,6,22,22,0,48,65,42.5,FW
433,Gabriel Suazo,"1,259",1,28,83,50,64.7,697,22,38,2022-2023,24,cl CHI,Toulouse,fr Ligue 1,18,"1,259",14,14,4,0,0,1,1,0,0,0,0,687,828,83,11,49,15,2,79,10771,4493,344,384,89.6,281,324,86.7,38,64,59.4,28,26,1,0,0,0,1,1,1,0,0,0,0,0,697,4072,2110,26,34,2,16,10,611,66,34,22,64.7,11,32.4,38,22,20,15,3,29,63,46,34,21,5,16,22,60,24,1,9,9,50,DF
434,Ross Barkley,960,5,51,78.7,25,57.1,457,8,16,2022-2023,28,eng ENG,Nice,fr Ligue 1,27,960,10.7,9,18,4,4,2,6,4,0,0,0,391,497,78.7,31,36,8,0,48,6687,1994,185,215,86,148,172,86,43,79,54.4,51,30,13,6,2,0,0,5,2,1,2,0,0,0,457,2573,1229,30,30,7,12,24,434,46,21,12,57.1,8,38.1,16,9,7,4,5,7,13,53.8,6,7,2,5,8,24,6,0,4,12,25,"MF,FW"
435,Vitinha,"2,446",10,73,91.8,55.6,58.5,1872,25,58,2022-2023,22,pt POR,Paris S-G,fr Ligue 1,36,"2,446",27.2,29,7,1,2,3,5,2,0,0,0,1786,1945,91.8,27,170,24,1,137,26148,5772,960,1018,94.3,613,657,93.3,95,113,84.1,73,63,2,0,4,2,2,10,8,0,0,1,1,0,1872,9931,4552,50,74,5,33,33,1786,94,53,31,58.5,17,32.1,58,25,21,27,10,27,83,32.5,56,27,4,23,25,83,15,0,5,4,55.6,MF
436,Eliesse Ben Seghir,"1,052",2,29,78.4,36,38.9,459,4,18,2022-2023,17,ma MAR,Monaco,fr Ligue 1,19,"1,052",11.7,13,6,2,4,1,5,4,0,0,0,342,436,78.4,14,30,21,0,55,4983,1280,181,224,80.8,123,145,84.8,16,26,61.5,29,23,0,2,1,3,0,2,2,0,0,0,0,0,459,2968,1211,31,28,8,39,22,440,93,36,14,38.9,14,38.9,18,10,4,12,2,4,12,33.3,8,18,1,17,4,22,1,0,9,16,36,"FW,MF"
437,Andrei Girotto,"3,149",5,32,82.6,65,30,1474,73,122,2022-2023,30,br BRA,Nantes,fr Ligue 1,36,"3,149",35,36,0,1,1,1,2,1,0,0,0,1445,1750,82.6,13,129,6,3,140,29344,9608,475,538,88.3,700,795,88.1,231,351,65.8,32,27,1,0,3,0,1,5,3,1,0,1,0,0,1474,7367,3598,14,13,0,11,6,1341,7,10,3,30,6,60,122,73,71,45,6,74,132,56.1,58,55,24,31,73,195,176,1,78,42,65,"DF,MF"
438,Fabien Centonze,"1,689",3,35,75.7,63.5,57.6,757,44,58,2022-2023,26,fr FRA,Nantes,fr Ligue 1,23,"1,689",18.8,19,4,3,0,0,0,0,0,0,0,715,945,75.7,12,59,21,12,102,11285,4732,364,437,83.3,275,352,78.1,47,97,48.5,35,27,3,1,0,4,0,3,2,0,0,0,1,0,757,4676,2055,42,39,5,25,11,671,125,66,38,57.6,22,33.3,58,37,30,22,6,30,42,71.4,12,24,7,17,44,102,55,1,33,19,63.5,DF
439,Miha Blažič,"1,979",1,5,87.5,69.8,0,976,22,8,2022-2023,29,si SVN,Angers,fr Ligue 1,24,"1,979",22,22,2,9,2,0,2,2,0,0,0,1034,1182,87.5,1,42,2,0,64,21289,7678,302,330,91.5,581,622,93.4,138,208,66.3,5,5,0,0,0,0,0,1,1,0,0,0,0,0,976,4491,2155,0,0,0,3,0,893,0,1,0,0,0,0,8,6,8,0,0,7,15,46.7,8,25,19,6,22,30,80,1,44,19,69.8,DF
440,Ruben Aguilar,"1,172",2,18,82.2,46.2,50,637,18,19,2022-2023,29,fr FRA,Monaco,fr Ligue 1,20,"1,172",13,14,6,5,0,0,0,0,0,0,0,696,847,82.2,3,72,11,5,102,10933,4515,352,394,89.3,291,343,84.8,36,68,52.9,18,14,1,0,1,1,1,2,2,0,0,0,0,0,637,3256,1501,29,23,3,14,4,573,78,14,7,50,6,42.9,19,9,7,7,5,8,22,36.4,14,13,1,12,18,37,28,1,12,14,46.2,DF
441,Lebo Mothiba,435,1,6,76.5,29.4,33.3,110,0,1,2022-2023,26,za RSA,Strasbourg,fr Ligue 1,19,435,4.8,3,16,14,3,0,3,3,0,0,0,75,98,76.5,1,5,1,0,7,969,140,42,49,85.7,25,32,78.1,1,6,16.7,6,3,0,1,0,2,0,1,1,0,0,0,0,0,110,618,198,7,4,2,15,7,116,30,9,3,33.3,4,44.4,1,0,1,0,0,0,1,0,1,6,1,5,0,1,4,0,10,24,29.4,"FW,MF"
