,,,,,,,,,,,,,,,,Playing Time,,,,,,Performance,,,,,,,Total,,,,,,,,Total,,Short,,,Medium,,,Long,,,,SCA Types,,,,,,,GCA Types,,,,,,Carries,,,,,,,,Receiving,,Take-Ons,,,,,Tackles,,,,,Challenges,,,,Blocks,,,,,,,Aerial Duels,,,
Rk,Player,Min,GCA,SCA,Cmp%,Won%,Succ%,Carries,Int,Tkl,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,3-Jan,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,3-Jan,CPA,Mis,Dis,Rec,PrgR,Att,Succ,Succ%,Tkld,Tkld%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Pos
2421,Iván Alejo,"1,102",3,31,53.5,43.5,45.8,359,5,20,2017-2018,22,es ESP,Eibar,es La Liga,22,"1,102",12.2,14,8,6,1,3,4,1,0,0,0,182,340,53.5,17,11,26,19,20,2848,887,111,151,73.5,54,99,54.5,15,52,28.8,31,22,1,2,0,5,1,3,3,0,0,0,0,0,359,2863,1407,71,33,9,46,18,360,125,72,33,45.8,39,54.2,20,16,4,9,7,1,10,10,9,9,0,9,5,25,1,0,10,13,43.5,"MF,FW"
2422,Alexander,"1,060",4,35,68.4,33.3,41.2,295,22,14,2017-2018,28,ar ARG,Leganés,es La Liga,13,"1,060",11.8,13,0,0,2,2,4,1,1,1,0,219,320,68.4,19,13,14,6,26,2918,931,141,172,82,47,80,58.8,14,29,48.3,35,23,4,2,4,2,0,4,2,1,0,0,1,0,295,1322,612,17,15,6,36,19,293,72,17,7,41.2,10,58.8,14,11,2,11,1,2,12,16.7,10,11,0,11,22,36,4,0,2,4,33.3,"MF,FW"
2423,Vitorino Antunes,"2,799",5,59,63.1,43.9,46.2,720,58,58,2017-2018,30,pt POR,Getafe,es La Liga,34,"2,799",31.1,31,3,2,0,2,2,0,0,1,1,862,1366,63.1,28,89,36,15,116,15837,8357,400,455,87.9,328,491,66.8,114,345,33,59,31,20,3,1,1,3,5,3,1,1,0,0,0,720,3619,1768,45,47,2,40,24,723,65,39,18,46.2,21,53.8,58,44,42,14,2,38,74,51.4,36,31,3,28,58,116,89,1,18,23,43.9,DF
2424,Yeray Álvarez,675,1,11,82.3,52,80,305,11,12,2017-2018,22,es ESP,Athletic Club,es La Liga,8,675,7.5,7,1,6,0,0,0,0,0,0,0,385,468,82.3,2,36,1,0,41,8463,3208,101,119,84.9,207,229,90.4,74,111,66.7,11,9,0,0,0,1,1,1,1,0,0,0,0,0,305,1928,1191,10,9,1,4,2,318,1,5,4,80,1,20,12,7,8,4,0,6,9,66.7,3,8,2,6,11,23,18,0,13,12,52,DF
2425,Samuel Umtiti,"2,189",1,10,91.1,71.2,72.7,1207,37,50,2017-2018,23,fr FRA,Barcelona,es La Liga,25,"2,189",24.3,24,1,3,1,0,1,1,0,0,0,1483,1628,91.1,1,115,1,0,112,26965,9644,587,622,94.4,736,778,94.6,143,189,75.7,10,9,0,0,0,1,0,1,0,0,0,0,1,0,1207,6754,4594,37,14,1,16,5,1321,10,11,8,72.7,3,27.3,50,35,35,15,0,20,29,69,9,25,17,8,37,87,72,3,47,19,71.2,DF
2426,Jesús Navas,"1,763",4,66,70.6,31.4,57.1,715,19,32,2017-2018,31,es ESP,Sevilla,es La Liga,26,"1,763",19.6,20,6,2,1,0,1,1,0,0,0,678,960,70.6,31,59,40,8,110,10432,3210,401,475,84.4,209,296,70.6,52,107,48.6,66,60,0,2,2,2,0,4,4,0,0,0,0,0,715,4736,2942,119,52,33,21,19,755,188,28,16,57.1,12,42.9,32,25,17,9,6,12,26,46.2,14,14,5,9,19,51,37,0,11,24,31.4,"FW,DF"
2427,Gonzalo Escalante,"1,565",0,29,72.7,54.1,71.4,399,32,59,2017-2018,24,ar ARG,Eibar,es La Liga,28,"1,565",17.4,16,12,7,1,0,1,1,0,0,0,490,674,72.7,10,46,8,2,64,7937,1894,236,308,76.6,201,244,82.4,34,76,44.7,29,23,0,2,2,2,0,0,0,0,0,0,0,0,399,1675,578,11,17,0,19,13,471,22,21,15,71.4,6,28.6,59,35,21,32,6,17,39,43.6,22,26,3,23,32,91,19,0,46,39,54.1,MF
2428,Iñigo Martínez,"2,495",2,27,77.3,56.6,84.6,1000,53,42,2017-2018,26,es ESP,2 Teams,es La Liga,28,"2,495",27.7,28,0,0,1,1,2,1,0,0,0,1206,1560,77.3,9,154,14,4,155,25957,10278,385,431,89.3,590,686,86,215,375,57.3,27,19,3,0,2,3,0,2,1,0,0,1,0,0,1000,6491,4206,51,28,1,10,5,1075,21,13,11,84.6,2,15.4,42,29,29,12,1,23,40,57.5,17,26,12,14,53,95,137,0,69,53,56.6,DF
2429,Kévin Gameiro,"1,125",2,16,77.8,24.3,60,221,4,11,2017-2018,30,fr FRA,Atlético Madrid,es La Liga,25,"1,125",12.5,11,14,11,7,2,9,5,2,2,0,182,234,77.8,9,6,6,0,16,2193,336,119,146,81.5,42,54,77.8,4,5,80,16,12,0,0,2,1,1,2,1,0,0,1,0,0,221,1334,638,26,14,16,33,18,243,89,15,9,60,6,40,11,9,3,4,4,1,10,10,9,6,0,6,4,15,11,0,9,28,24.3,FW
2430,Bernardo Espinosa,"2,868",4,20,81.6,67.1,50,647,66,36,2017-2018,28,co COL,Girona,es La Liga,34,"2,868",31.9,32,2,2,0,3,3,0,0,0,0,960,1177,81.6,7,43,3,0,42,22797,9392,212,240,88.3,516,585,88.2,225,332,67.8,20,13,0,0,6,1,0,4,2,0,0,2,0,0,647,2640,1074,0,2,1,12,5,829,5,4,2,50,2,50,36,22,29,6,1,18,33,54.5,15,27,19,8,66,102,169,0,102,50,67.1,DF
